124.04, 93, 21, 1410, 1593, 52
124.04, 93, 21, 1410, 1593, 52
124.04, 93, 21, 1410, 1593, 52
273.78, 93, 21, 1410, 1593, 53
273.78, 93, 21, 1410, 1593, 53
399.76, 22, 5, 1410, 1593, 57
399.76, 22, 5, 1410, 1593, 57
400.06, 22, 5, 1410, 1593, 58
400.06, 22, 5, 1410, 1593, 58
404.88, 87, 19, 1410, 1593, 58
404.88, 87, 19, 1410, 1593, 58
407.54, 87, 19, 1410, 1593, 58
407.54, 87, 19, 1410, 1593, 58
407.89, 93, 20, 1410, 1593, 59
407.89, 93, 20, 1410, 1593, 59
408.66, 93, 20, 1410, 1593, 59
408.66, 93, 20, 1410, 1593, 59
406.54, 93, 20, 1410, 1593, 59
406.54, 93, 20, 1410, 1593, 59
408.37, 93, 20, 1410, 1593, 59
408.37, 93, 20, 1410, 1593, 59
406.83, 93, 20, 1410, 1593, 59
406.83, 93, 20, 1410, 1593, 59
408.66, 93, 20, 1410, 1593, 59
408.66, 93, 20, 1410, 1593, 59
409.19, 93, 20, 1410, 1593, 59
409.19, 93, 20, 1410, 1593, 59
406.30, 93, 20, 1410, 1593, 59
406.30, 93, 20, 1410, 1593, 59
404.95, 93, 20, 1410, 1593, 59
404.95, 93, 20, 1410, 1593, 59
408.72, 93, 20, 1410, 1593, 60
408.72, 93, 20, 1410, 1593, 60
406.01, 93, 20, 1410, 1593, 60
406.01, 93, 20, 1410, 1593, 60
408.90, 93, 20, 1410, 1593, 60
408.90, 93, 20, 1410, 1593, 60
409.19, 93, 20, 1410, 1593, 60
409.19, 93, 20, 1410, 1593, 60
409.19, 93, 20, 1410, 1593, 60
409.19, 93, 20, 1410, 1593, 60
408.42, 93, 20, 1410, 1593, 60
408.42, 93, 20, 1410, 1593, 60
407.84, 93, 20, 1410, 1593, 60
407.84, 93, 20, 1410, 1593, 60
407.02, 93, 20, 1410, 1593, 60
407.02, 93, 20, 1410, 1593, 60
406.77, 93, 20, 1410, 1593, 60
406.77, 93, 20, 1410, 1593, 60
407.07, 93, 20, 1410, 1593, 60
407.07, 93, 20, 1410, 1593, 60
407.84, 93, 20, 1410, 1593, 60
407.84, 93, 20, 1410, 1593, 60
407.30, 93, 20, 1410, 1593, 60
407.30, 93, 20, 1410, 1593, 60
406.48, 93, 20, 1410, 1593, 60
406.48, 93, 20, 1410, 1593, 60
409.72, 93, 20, 1410, 1593, 60
409.72, 93, 20, 1410, 1593, 60
408.08, 93, 20, 1410, 1593, 60
408.08, 93, 20, 1410, 1593, 60
409.43, 93, 20, 1410, 1593, 60
409.43, 93, 20, 1410, 1593, 60
409.72, 93, 20, 1410, 1593, 60
409.72, 93, 20, 1410, 1593, 60
406.19, 93, 20, 1410, 1593, 60
406.19, 93, 20, 1410, 1593, 60
406.48, 93, 20, 1410, 1593, 60
406.48, 93, 20, 1410, 1593, 60
406.01, 93, 20, 1410, 1593, 60
406.01, 93, 20, 1410, 1593, 60
406.30, 93, 20, 1410, 1593, 60
406.30, 93, 20, 1410, 1593, 60
406.83, 93, 20, 1410, 1593, 60
406.83, 93, 20, 1410, 1593, 60
407.30, 93, 20, 1410, 1593, 60
407.30, 93, 20, 1410, 1593, 60
406.48, 93, 20, 1410, 1593, 60
406.48, 93, 20, 1410, 1593, 60
407.02, 93, 20, 1410, 1593, 61
407.02, 93, 20, 1410, 1593, 61
406.77, 93, 20, 1410, 1593, 61
406.77, 93, 20, 1410, 1593, 61
407.54, 93, 20, 1410, 1593, 61
407.54, 93, 20, 1410, 1593, 61
407.61, 93, 20, 1410, 1593, 61
407.61, 93, 20, 1410, 1593, 61
407.07, 93, 20, 1410, 1593, 61
407.07, 93, 20, 1410, 1593, 61
406.30, 93, 20, 1410, 1593, 61
406.30, 93, 20, 1410, 1593, 61
407.36, 93, 20, 1410, 1593, 61
407.36, 93, 20, 1410, 1593, 61
410.55, 93, 20, 1410, 1593, 61
410.55, 93, 20, 1410, 1593, 61
408.84, 93, 20, 1410, 1593, 61
408.84, 93, 20, 1410, 1593, 61
409.96, 93, 20, 1410, 1593, 61
409.96, 93, 20, 1410, 1593, 61
408.66, 93, 20, 1410, 1593, 61
408.66, 93, 20, 1410, 1593, 61
408.08, 93, 20, 1410, 1593, 61
