70.62, 1, 0, 1275, 1593, 33
70.62, 1, 0, 1275, 1593, 33
70.62, 1, 0, 1275, 1593, 33
360.66, 1, 0, 1275, 1593, 35
360.66, 1, 0, 1275, 1593, 35
360.66, 1, 0, 1275, 1593, 35
377.02, 58, 12, 1275, 1593, 42
377.02, 58, 12, 1395, 1593, 44
377.02, 58, 12, 1395, 1593, 44
377.02, 58, 12, 1395, 1593, 44
496.09, 93, 20, 1410, 1593, 48
496.09, 93, 20, 1395, 1593, 49
496.09, 93, 20, 1395, 1593, 49
499.08, 95, 21, 1395, 1593, 50
499.08, 95, 21, 1395, 1593, 50
501.49, 95, 21, 1395, 1593, 51
501.49, 95, 21, 1395, 1593, 51
501.49, 95, 21, 1395, 1593, 51
502.55, 95, 21, 1395, 1593, 53
502.55, 95, 21, 1395, 1593, 53
502.55, 95, 21, 1395, 1593, 53
500.90, 95, 21, 1395, 1593, 53
500.90, 95, 21, 1395, 1593, 53
501.73, 95, 21, 1395, 1593, 54
501.73, 95, 21, 1395, 1593, 54
501.73, 95, 20, 1395, 1593, 54
501.73, 95, 20, 1395, 1593, 54
502.02, 95, 20, 1380, 1593, 55
502.02, 95, 20, 1380, 1593, 55
492.65, 95, 20, 1380, 1593, 55
492.65, 95, 20, 1380, 1593, 55
488.31, 95, 20, 1380, 1593, 55
488.31, 95, 20, 1380, 1593, 55
486.72, 95, 20, 1395, 1593, 55
486.72, 95, 20, 1395, 1593, 55
497.48, 95, 20, 1395, 1593, 56
497.48, 95, 20, 1395, 1593, 56
502.55, 95, 20, 1395, 1593, 56
502.55, 95, 20, 1395, 1593, 56
502.55, 95, 20, 1380, 1593, 56
502.55, 95, 20, 1380, 1593, 56
502.55, 95, 20, 1380, 1593, 56
494.25, 95, 20, 1380, 1593, 57
494.25, 95, 20, 1395, 1593, 57
494.25, 95, 20, 1395, 1593, 57
503.43, 95, 20, 1395, 1593, 57
503.43, 95, 20, 1395, 1593, 57
506.84, 95, 20, 1380, 1593, 57
506.84, 95, 20, 1380, 1593, 57
506.84, 95, 20, 1380, 1593, 57
489.66, 94, 20, 1380, 1593, 57
489.66, 94, 20, 1380, 1593, 57
489.66, 94, 20, 1380, 1593, 57
493.96, 94, 20, 1380, 1593, 58
493.96, 94, 20, 1380, 1593, 58
494.54, 94, 20, 1380, 1593, 58
494.54, 94, 20, 1380, 1593, 58
494.78, 95, 20, 1380, 1593, 58
494.78, 95, 20, 1380, 1593, 58
494.49, 95, 20, 1380, 1593, 58
494.49, 95, 20, 1380, 1593, 58
495.02, 95, 20, 1380, 1593, 58
495.02, 95, 20, 1380, 1593, 58
494.49, 95, 20, 1380, 1593, 58
494.49, 95, 20, 1380, 1593, 58
495.55, 95, 20, 1380, 1593, 59
495.55, 95, 20, 1380, 1593, 59
494.78, 95, 20, 1380, 1593, 59
494.78, 95, 20, 1380, 1593, 59
493.96, 95, 20, 1380, 1593, 59
493.96, 95, 20, 1380, 1593, 59
494.78, 95, 20, 1380, 1593, 59
494.78, 95, 20, 1380, 1593, 59
491.79, 95, 20, 1380, 1593, 59
491.79, 95, 20, 1380, 1593, 59
495.11, 95, 20, 1380, 1593, 59
495.11, 95, 20, 1380, 1593, 59
495.55, 95, 20, 1380, 1593, 59
495.55, 95, 20, 1380, 1593, 59
495.02, 95, 20, 1395, 1593, 59
495.02, 95, 20, 1395, 1593, 59
505.25, 95, 20, 1380, 1593, 60
505.25, 95, 20, 1380, 1593, 60
495.31, 95, 20, 1380, 1593, 60
495.31, 95, 20, 1380, 1593, 60
496.66, 93, 20, 1380, 1593, 60
496.66, 93, 20, 1380, 1593, 60
495.55, 93, 20, 1380, 1593, 60
495.55, 93, 20, 1380, 1593, 60
496.95, 95, 20, 1380, 1593, 60
496.95, 95, 20, 1380, 1593, 60
494.49, 95, 20, 1380, 1593, 60
494.49, 95, 20, 1380, 1593, 60
495.84, 95, 20, 1380, 1593, 60
495.84, 95, 20, 1380, 1593, 60
495.60, 95, 20, 1380, 1593, 60
495.60, 95, 20, 1380, 1593, 60
496.09, 95, 20, 1380, 1593, 60
496.09, 95, 20, 1380, 1593, 60
496.37, 95, 20, 1380, 1593, 61
496.37, 95, 20, 1380, 1593, 61
495.55, 95, 20, 1380, 1593, 61
